,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity
0,2020-02-20T00:51:05.411,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB started at 2020-02-20T00:51:05,0,0,,
1,2020-02-20T00:51:05.411,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,(OBS.NAME: CAL_HD39400_GRAVITY_Medium_HIGH-SPLIT_FT // OBS.ID: 2700600),0,0,,
2,2020-02-20T00:50:54.522,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB finished (TERMINATED) in 2959 seconds at 2020-02-20T00:50:54,0,0,,
3,2020-02-20T08:57:11.862,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB continued at 2020-02-20T08:57:11,0,0,,
4,2020-02-20T08:53:34.288,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T08:53:34,0,0,,
5,2020-02-20T09:01:32.351,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T09:01:32,0,0,,
6,2020-02-20T09:09:15.039,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,240,seq,,,,(OBS.NAME: ToO calibrations // OBS.ID: 200385148),0,0,,
7,2020-02-20T09:20:47.021,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,240,seq,,,,OB finished (TERMINATED) in 691 seconds at 2020-02-20T09:20:46,0,0,,
8,2020-02-20T09:20:47.079,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,240,seq,,,,OB started at 2020-02-20T09:20:47,0,0,,
9,2020-02-19T09:34:55.546,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,91,seq,,,,(OBS.NAME: ToO calibrations // OBS.ID: 200385148),0,0,,
10,2020-02-19T09:43:32.772,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,91,seq,,,,OB finished (TERMINATED) in 517 seconds at 2020-02-19T09:43:32,0,0,,
11,2020-02-19T23:39:15.068,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,(OBS.NAME: B02_HD31767_MED_SPLIT // OBS.ID: 200452204),0,0,,
12,2020-02-19T23:56:20.365,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB finished (TERMINATED) in 1025 seconds at 2020-02-19T23:56:20,0,0,,
13,2020-02-20T00:24:06.329,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T00:24:06,0,0,,
14,2020-02-20T00:01:35.420,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB started at 2020-02-20T00:01:35,0,0,,
15,2020-02-21T18:34:31.917,LOG,GRAVITY,wgv,wgv,wgv,bob_26121,161,seq,,,,OB started at 2020-02-21T18:34:31,0,0,,
16,2020-02-21T19:33:45.367,LOG,GRAVITY,wgv,wgv,wgv,bob_26121,161,seq,,,,OB paused at 2020-02-21T19:33:45,0,0,,
17,2020-02-20T19:05:17.015,LOG,GRAVITY,wgv,wgv,wgv,bob_46866,184,seq,,,,OB started at 2020-02-20T19:05:17,0,0,,
18,2020-02-23T03:39:31.187,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,(OBS.NAME: SCI_IRAS_08544_4431_GRAVITY_medium_LOW-COMBINED // OBS.ID: 2533229),0,0,,
19,2020-02-23T03:43:26.174,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,ERROR: ACK ABORT (red),0,0,,
20,2020-02-23T03:43:26.256,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB aborted after 235 seconds at 2020-02-23T03:43:26,0,0,,
21,2020-02-22T21:56:55.583,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
22,2020-02-23T01:20:52.998,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,(OBS.NAME: SCI_PS_Gem_GRAVITY_medium_HIGH-COMBINED // OBS.ID: 2535302),0,0,,
23,2020-02-23T02:21:44.192,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB finished (TERMINATED) in 1449 seconds at 2020-02-23T02:21:44,0,0,,
24,2020-02-23T01:57:35.390,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB started at 2020-02-23T01:57:35,0,0,,
25,2020-02-23T02:22:18.352,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB started at 2020-02-23T02:22:18,0,0,,
26,2020-02-23T02:22:18.352,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,(OBS.NAME: SCI_U_Mon_GRAVITY_medium_LOW-COMBINED // OBS.ID: 2533156),0,0,,
27,2020-02-23T02:02:59.747,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB paused at 2020-02-23T02:02:59,0,0,,
28,2020-02-23T01:57:25.513,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB finished (TERMINATED) in 2193 seconds at 2020-02-23T01:57:25,0,0,,
29,2020-02-23T02:50:43.858,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB finished (TERMINATED) in 1705 seconds at 2020-02-23T02:50:43,0,0,,
30,2020-02-23T02:50:51.016,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,(OBS.NAME: CAL_HD_60139_GRAVITY_medium_LOW-COMBINED // OBS.ID: 2534783),0,0,,
31,2020-02-23T02:55:56.303,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB paused at 2020-02-23T02:55:56,0,0,,
32,2020-02-23T03:19:42.134,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB started at 2020-02-23T03:19:42,0,0,,
33,2020-02-23T03:23:02.365,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB started at 2020-02-23T03:23:02,0,0,,
34,2020-02-23T03:22:57.727,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB aborted after 67 seconds at 2020-02-23T03:20:49,0,0,,
35,2020-02-20T01:12:10.514,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB finished (TERMINATED) in 1265 seconds at 2020-02-20T01:12:10,0,0,,
36,2020-02-19T23:53:37.687,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-19T23:53:37,0,0,,
37,2020-02-20T08:53:43.043,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB continued at 2020-02-20T08:53:43,0,0,,
38,2020-02-20T08:44:47.489,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T08:44:47,0,0,,
39,2020-02-20T08:51:16.311,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T08:51:16,0,0,,
40,2020-02-20T08:49:05.847,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T08:49:05,0,0,,
41,2020-02-20T09:20:47.080,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,240,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
42,2020-02-20T19:05:17.015,LOG,GRAVITY,wgv,wgv,wgv,bob_46866,184,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
43,2020-02-20T20:04:08.654,LOG,GRAVITY,wgv,wgv,wgv,bob_46866,184,seq,,,,OB finished (TERMINATED) in 3531 seconds at 2020-02-20T20:04:08,0,0,,
44,2020-02-19T17:29:44.999,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB started at 2020-02-19T17:29:44,0,0,,
45,2020-02-19T18:31:35.198,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB finished (TERMINATED) in 3711 seconds at 2020-02-19T18:31:35,0,0,,
46,2020-02-19T06:46:58.797,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,OB continued at 2020-02-19T06:46:58,0,0,,
47,2020-02-19T06:49:35.723,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,OB finished (TERMINATED) in 728 seconds at 2020-02-19T06:49:35,0,0,,
48,2020-02-19T06:34:36.331,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,OB continued at 2020-02-19T06:34:36,0,0,,
49,2020-02-19T06:21:34.810,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,OB started at 2020-02-19T06:21:34,0,0,,
50,2020-02-19T06:21:34.810,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,(OBS.NAME: B02_HD75691_MED_SPLIT // OBS.ID: 200452471),0,0,,
51,2020-02-19T06:34:26.655,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,OB paused at 2020-02-19T06:34:26,0,0,,
52,2020-02-19T06:37:13.662,LOG,GRAVITY,wgv,wgv,wgv,bob_30056,238,seq,,,,OB finished (TERMINATED) in 939 seconds at 2020-02-19T06:37:13,0,0,,
53,2020-02-20T09:09:15.039,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,240,seq,,,,OB started at 2020-02-20T09:09:15,0,0,,
54,2020-02-20T08:59:15.071,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T08:59:15,0,0,,
55,2020-02-20T09:06:05.262,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB finished (TERMINATED) in 2533 seconds at 2020-02-20T09:06:05,0,0,,
56,2020-02-20T08:59:32.269,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB continued at 2020-02-20T08:59:32,0,0,,
57,2020-02-20T09:04:02.257,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB continued at 2020-02-20T09:04:02,0,0,,
58,2020-02-20T08:51:30.458,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB continued at 2020-02-20T08:51:30,0,0,,
59,2020-02-20T08:57:06.564,LOG,GRAVITY,wgv,wgv,wgv,bob_7753,178,seq,,,,OB paused at 2020-02-20T08:57:06,0,0,,
60,2020-02-21T19:34:16.404,LOG,GRAVITY,wgv,wgv,wgv,bob_26121,161,seq,,,,OB continued at 2020-02-21T19:34:16,0,0,,
61,2020-02-22T12:28:29.890,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,166,seq,,,,OB finished (TERMINATED) in 483 seconds at 2020-02-22T12:28:29,0,0,,
62,2020-02-22T12:28:29.949,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,166,seq,,,,OB started at 2020-02-22T12:28:29,0,0,,
63,2020-02-22T12:20:26.695,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,166,seq,,,,OB started at 2020-02-22T12:20:26,0,0,,
64,2020-02-23T14:33:46.630,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,229,seq,,,,OB started at 2020-02-23T14:33:46,0,0,,
65,2020-02-23T14:23:51.107,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,229,seq,,,,OB started at 2020-02-23T14:23:51,0,0,,
66,2020-02-23T14:25:35.116,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,229,seq,,,,OB started at 2020-02-23T14:25:35,0,0,,
67,2020-02-23T11:59:39.928,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,229,seq,,,,OB finished (TERMINATED) in 5592 seconds at 2020-02-23T11:59:39,0,0,,
68,2020-02-23T19:48:54.563,LOG,GRAVITY,wgv,wgv,wgv,bob_11085,60,seq,,,,OB started at 2020-02-23T19:48:54,0,0,,
69,2020-02-23T19:48:54.563,LOG,GRAVITY,wgv,wgv,wgv,bob_11085,60,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
70,2020-02-21T18:34:31.917,LOG,GRAVITY,wgv,wgv,wgv,bob_26121,161,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
71,2020-02-22T22:58:03.232,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB finished (TERMINATED) in 3668 seconds at 2020-02-22T22:58:03,0,0,,
72,2020-02-22T22:20:47.081,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB continued at 2020-02-22T22:20:47,0,0,,
73,2020-02-23T01:20:52.997,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB started at 2020-02-23T01:20:52,0,0,,
74,2020-02-23T02:03:02.422,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB continued at 2020-02-23T02:03:02,0,0,,
75,2020-02-23T02:32:02.089,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB continued at 2020-02-23T02:32:02,0,0,,
76,2020-02-23T03:14:38.082,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB finished (TERMINATED) in 1427 seconds at 2020-02-23T03:14:38,0,0,,
77,2020-02-23T02:31:58.992,LOG,GRAVITY,wgv,wgv,wgv,bob_5806,84,seq,,,,OB paused at 2020-02-23T02:31:58,0,0,,
78,2020-02-23T15:14:50.628,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,229,seq,,,,OB finished (TERMINATED) in 2464 seconds at 2020-02-23T15:14:50,0,0,,
