,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity,keymask,csvfile
0,2020-02-08T09:47:09.078,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,90,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
1,2020-02-08T09:47:09.037,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,113,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
2,2020-02-08T09:50:02.142,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,90,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
3,2020-02-08T09:52:20.131,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,90,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
4,2020-02-08T09:51:11.150,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,90,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
5,2020-02-08T09:51:11.108,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,113,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
6,2020-02-08T09:44:57.016,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,113,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
7,2020-02-08T09:44:06.155,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,113,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
8,2020-02-08T09:48:53.127,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,113,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
9,2020-02-08T09:56:16.670,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,113,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
10,2020-02-08T09:45:54.048,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,90,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
11,2020-02-10T10:00:17.967,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,OB started at 2020-02-10T10:00:17,0,0,,,,
12,2020-02-10T10:05:35.252,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
13,2020-02-10T10:05:35.286,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
14,2020-02-10T10:06:10.980,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
15,2020-02-10T10:06:11.021,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
16,2020-02-10T10:12:08.644,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
17,2020-02-10T10:16:47.815,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
18,2020-02-10T10:16:47.857,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
19,2020-02-10T10:19:41.949,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
20,2020-02-10T10:00:24.806,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,OB finished (TERMINATED) in 7 seconds at 2020-02-10T10:00:24,0,0,,,,
21,2020-02-10T10:00:40.813,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
22,2020-02-10T10:12:56.004,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
23,2020-02-10T10:18:31.954,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
24,2020-02-10T10:22:00.935,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
25,2020-02-10T10:05:07.828,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
26,2020-02-10T10:09:35.249,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
27,2020-02-10T10:09:35.287,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
28,2020-02-10T10:26:01.531,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
29,2020-02-10T10:13:45.972,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
30,2020-02-10T10:13:46.013,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
31,2020-02-10T10:23:10.916,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
32,2020-02-10T10:23:10.959,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,137,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea",0,0,,,,
33,2020-02-10T10:06:48.256,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
34,2020-02-10T10:07:52.250,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,150,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
35,2020-02-07T09:33:06.463,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
36,2020-02-07T09:34:16.519,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,227,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
37,2020-02-07T09:41:26.440,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
38,2020-02-07T09:26:00.515,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
39,2020-02-07T09:26:51.445,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,227,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
40,2020-02-07T09:31:57.458,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
41,2020-02-07T09:30:47.514,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,227,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
42,2020-02-07T09:27:48.375,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
43,2020-02-07T09:29:03.369,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
44,2020-02-07T09:52:43.977,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
45,2020-02-07T09:52:44.010,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,227,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
46,2020-02-07T09:58:15.532,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,249,seq,,,,OB finished (TERMINATED) in 2084 seconds at 2020-02-07T09:58:15,0,0,,,,
47,2020-02-06T15:19:11.510,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
48,2020-02-06T15:22:26.793,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
49,2020-02-06T15:22:26.838,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
50,2020-02-06T15:41:45.016,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
51,2020-02-06T16:11:22.360,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
52,2020-02-06T16:11:59.459,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
53,2020-02-06T16:13:13.505,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
54,2020-02-06T16:50:23.571,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
55,2020-02-06T16:48:07.616,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
56,2020-02-06T17:21:55.744,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
57,2020-02-06T17:31:03.382,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
58,2020-02-06T17:59:45.645,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
59,2020-02-06T18:06:45.671,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
60,2020-02-06T18:09:05.602,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
61,2020-02-06T18:12:25.003,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
62,2020-02-06T15:12:53.151,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
63,2020-02-06T15:36:14.177,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
64,2020-02-06T15:36:51.511,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
65,2020-02-06T15:37:28.463,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
66,2020-02-06T15:38:42.471,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
67,2020-02-06T16:03:25.504,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
68,2020-02-06T16:04:02.502,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
69,2020-02-06T16:23:57.503,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
70,2020-02-06T16:24:33.507,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
71,2020-02-06T17:18:47.627,LOG,FORS2,wf2ors,wf2ors,wf2ors,expExpoCoordTask,96,exp,,,,"SetupCB: Got SETUP command. Buffer = ,,OBS.DID ESO-VLT-DIC.OBS-2.0 OBS.GRP 0 OBS.ID 200115617 OBS.NAME Calibration OBS.PI-COI.ID 52005 OBS.PI-COI.NAME ""FORS2 Operation Tea ...",0,0,,,,
72,2020-02-06T17:18:47.582,LOG,FORS2,wf2ors,wf2ors,wf2ors,bob_calib,111,seq,,,,"SETUP  -function  OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.GRP ""0"" OBS.ID ""200115617"" OBS.NAME ""Calibration"" OBS.PI-COI.ID ""52005"" OBS.PI-COI.NAME ""FORS2 Operation Team""",0,0,,,,
