,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity,csvfile
30,LOG,2018-09-03T05:17:38.409Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,OB paused at 2018-09-03T05:17:38,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
31,LOG,2018-09-03T05:17:42.055Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,OB continued at 2018-09-03T05:17:42,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
32,LOG,2018-08-29T20:52:27.282Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB finished (TERMINATED) in 3990 seconds at 2018-08-29T20:52:27,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
33,LOG,2018-08-30T18:29:03.077Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB started at 2018-08-30T18:29:03,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
34,LOG,2018-08-29T19:31:18.172Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB paused at 2018-08-29T19:31:18,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
35,LOG,2018-08-30T19:28:20.966Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB finished (TERMINATED) in 3557 seconds at 2018-08-30T19:28:20,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
36,LOG,2018-08-31T02:29:05.468Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
37,LOG,2018-08-31T02:29:05.464Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,ERROR: ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
38,LOG,2018-08-30T06:00:49.347Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
39,LOG,2018-09-03T00:37:59.528Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,(OBS.NAME: CAL_HD209688_GRAVITY_A0B2C1D0_1 // OBS.ID: 1962548),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
40,LOG,2018-09-03T09:24:15.353Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,(OBS.NAME: SCI_SOri // OBS.ID: 2022935),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
41,LOG,2018-09-02T02:44:45.595Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB finished (TERMINATED) in 988 seconds at 2018-09-02T02:44:45,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
42,LOG,2018-09-02T02:45:17.195Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB started at 2018-09-02T02:45:17,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
43,LOG,2018-09-02T02:46:31.515Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB started at 2018-09-02T02:46:31,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
44,LOG,2018-09-02T02:46:31.515Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,(OBS.NAME: TEST_WR104_med // OBS.ID: 200449481),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
45,LOG,2018-08-30T18:29:03.078Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
46,LOG,2018-09-02T02:47:15.676Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB started at 2018-09-02T02:47:15,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
47,LOG,2018-09-02T02:47:15.676Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,(OBS.NAME: TEST_WR104_med // OBS.ID: 200449481),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
48,LOG,2018-09-02T02:47:52.550Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB aborted after 20 seconds at 2018-09-02T02:47:35,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
49,LOG,2018-09-02T02:49:13.573Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB started at 2018-09-02T02:49:13,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
50,LOG,2018-09-02T02:49:13.573Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,(OBS.NAME: TEST_WR104_med // OBS.ID: 200449481),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
51,LOG,2018-08-31T02:19:12.707Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,(OBS.NAME: SCIENCE // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
52,LOG,2018-08-31T02:20:04.047Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB aborted after 40 seconds at 2018-08-31T02:19:52,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
53,LOG,2018-08-31T02:20:19.396Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB started at 2018-08-31T02:20:19,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
54,LOG,2018-08-30T17:32:39.041Z,GRAVITY,wgv,wgv,wgv,bob_ins,73,seq,,,,OB finished (TERMINATED) in 14132 seconds at 2018-08-30T17:32:38,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
55,LOG,2018-09-02T03:25:44.071Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB continued at 2018-09-02T03:25:44,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
56,LOG,2018-09-06T08:35:25.234Z,GRAVITY,wgv,wgv,wgv,bob_20058,136,seq,,,,OB started at 2018-09-06T08:35:25,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-05.csv
57,LOG,2018-09-05T04:12:42.643Z,GRAVITY,wgv,wgv,wgv,bob_41439,214,seq,,,,(OBS.NAME: SCI_HIP104978 // OBS.ID: 1940194),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-04.csv
58,LOG,2018-09-05T04:12:42.643Z,GRAVITY,wgv,wgv,wgv,bob_41439,214,seq,,,,OB started at 2018-09-05T04:12:42,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-04.csv
59,LOG,2018-08-29T19:45:57.991Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
60,LOG,2018-08-29T19:16:03.787Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB started at 2018-08-29T19:16:03,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
61,LOG,2018-08-29T19:22:16.238Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
62,LOG,2018-08-29T19:34:49.948Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB aborted after 753 seconds at 2018-08-29T19:34:49,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
63,LOG,2018-08-29T18:55:18.680Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
64,LOG,2018-09-04T20:47:07.362Z,GRAVITY,wgv,wgv,wgv,bob_41439,214,seq,,,,OB paused at 2018-09-04T20:47:07,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-04.csv
65,LOG,2018-08-30T23:53:48.851Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB started at 2018-08-30T23:53:48,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
66,LOG,2018-08-30T23:53:48.851Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,(OBS.NAME: SCIENCE // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
67,LOG,2018-08-31T02:04:15.724Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB paused at 2018-08-31T02:04:15,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
68,LOG,2018-09-02T14:39:30.405Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB aborted after 465 seconds at 2018-09-02T14:39:24,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
69,LOG,2018-08-30T03:15:51.545Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,(OBS.NAME: SCIENCE // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
70,LOG,2018-09-02T03:58:06.108Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
71,LOG,2018-09-02T14:54:39.759Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB aborted after 719 seconds at 2018-09-02T14:52:28,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
72,LOG,2018-09-03T10:03:40.369Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,OB finished (TERMINATED) in 987 seconds at 2018-09-03T10:03:40,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
73,LOG,2018-08-30T02:55:36.041Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,(OBS.NAME: SCIENCE // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
74,LOG,2018-08-30T02:56:43.167Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB started at 2018-08-30T02:56:43,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
75,LOG,2018-08-30T02:57:09.873Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB aborted after 20 seconds at 2018-08-30T02:57:03,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
76,LOG,2018-08-30T02:58:34.064Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB started at 2018-08-30T02:58:34,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
77,LOG,2018-08-30T02:59:45.025Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB started at 2018-08-30T02:59:45,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
78,LOG,2018-08-30T02:59:45.025Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,(OBS.NAME: SCIENCE // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
79,LOG,2018-08-29T19:14:06.083Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB continued at 2018-08-29T19:14:06,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
80,LOG,2018-08-29T19:14:07.986Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB finished (TERMINATED) in 1129 seconds at 2018-08-29T19:14:07,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
81,LOG,2018-08-29T19:21:50.591Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB aborted after 347 seconds at 2018-08-29T19:21:50,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
82,LOG,2018-08-29T19:22:16.238Z,GRAVITY,wgv,wgv,wgv,bob_37885,86,seq,,,,OB started at 2018-08-29T19:22:16,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
83,LOG,2018-09-03T06:51:10.715Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,OB paused at 2018-09-03T06:51:10,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
84,LOG,2018-08-31T00:08:24.969Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB started at 2018-08-31T00:08:24,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
85,LOG,2018-09-05T01:56:01.733Z,GRAVITY,wgv,wgv,wgv,bob_41439,214,seq,,,,(OBS.NAME: SCI_WDS_J17153-2636_dual // OBS.ID: 200449247),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-04.csv
86,LOG,2018-09-05T01:57:11.325Z,GRAVITY,wgv,wgv,wgv,bob_41439,214,seq,,,,OB started at 2018-09-05T01:57:11,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-04.csv
87,LOG,2018-08-30T13:37:06.106Z,GRAVITY,wgv,wgv,wgv,bob_ins,73,seq,,,,OB started at 2018-08-30T13:37:06,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
88,LOG,2018-08-30T13:37:06.106Z,GRAVITY,wgv,wgv,wgv,bob_ins,73,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
89,LOG,2018-08-30T23:25:50.783Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,(OBS.NAME: SCIENCE // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
90,LOG,2018-08-31T00:19:40.555Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB paused at 2018-08-31T00:19:40,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
91,LOG,2018-08-31T00:21:26.938Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB paused at 2018-08-31T00:21:26,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
92,LOG,2018-08-31T00:40:07.434Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB paused at 2018-08-31T00:40:07,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
93,LOG,2018-08-30T03:15:51.545Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB started at 2018-08-30T03:15:51,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
94,LOG,2018-08-30T20:40:34.685Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB started at 2018-08-30T20:40:34,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
95,LOG,2018-08-30T20:40:34.685Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,(OBS.NAME: Maintenance // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
96,LOG,2018-09-06T01:32:38.588Z,GRAVITY,wgv,wgv,wgv,bob_20058,136,seq,,,,OB aborted after 747 seconds at 2018-09-06T01:32:38,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-05.csv
97,LOG,2018-09-02T17:43:49.313Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB finished (TERMINATED) in 2076 seconds at 2018-09-02T17:43:49,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
98,LOG,2018-08-31T00:16:58.680Z,GRAVITY,wgv,wgv,wgv,bob_25749,252,seq,,,,OB continued at 2018-08-31T00:16:58,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-30.csv
99,LOG,2018-08-30T00:20:11.548Z,GRAVITY,wgv,wgv,wgv,bob_4084,69,seq,,,,OB paused at 2018-08-30T00:20:11,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
100,LOG,2018-09-06T01:44:13.361Z,GRAVITY,wgv,wgv,wgv,bob_20058,136,seq,,,,OB started at 2018-09-06T01:44:13,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-05.csv
101,LOG,2018-09-02T18:05:59.297Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,OB started at 2018-09-02T18:05:59,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
102,LOG,2018-08-29T13:18:47.500Z,GRAVITY,wgv,wgv,wgv,bob_ins,166,seq,,,,OB finished (TERMINATED) in 9612 seconds at 2018-08-29T13:18:47,0,0,,,/datalake/processeddata/csv-vltlogs/2018/08/log_wgv.2018-08-29.csv
103,LOG,2018-09-02T04:34:29.588Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB started at 2018-09-02T04:34:29,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
104,LOG,2018-09-02T04:44:08.722Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB aborted after 578 seconds at 2018-09-02T04:44:07,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
105,LOG,2018-09-02T04:44:22.745Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB started at 2018-09-02T04:44:22,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
106,LOG,2018-09-02T04:45:14.389Z,GRAVITY,wgv,wgv,wgv,bob_37620,113,seq,,,,OB aborted after 51 seconds at 2018-09-02T04:45:13,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-01.csv
107,LOG,2018-09-03T10:04:02.371Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,OB started at 2018-09-03T10:04:02,0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
108,LOG,2018-09-03T10:04:02.371Z,GRAVITY,wgv,wgv,wgv,bob_46267,48,seq,,,,(OBS.NAME: CAL_31Ori2_forSOri // OBS.ID: 2022938),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-02.csv
109,LOG,2018-09-05T02:38:20.432Z,GRAVITY,wgv,wgv,wgv,bob_41439,214,seq,,,,ERROR: ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/09/log_wgv.2018-09-04.csv
