,logtype,@timestamp,system,hostname,loghost,envname,procname,procid,module,keywname,keywvalue,keymask,logtext,errstack,errstackidx,errlocation,errseverity,csvfile
279,LOG,2018-01-27T23:39:28.450Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB continued at 2018-01-27T23:39:28,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
280,LOG,2018-01-29T03:16:44.446Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB paused at 2018-01-29T03:16:44,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
281,LOG,2018-01-31T00:35:39.280Z,GRAVITY,wgv,wgv,wgv,bob_3493,51,seq,,,,OB aborted after 157 seconds at 2018-01-31T00:35:37,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-30.csv
282,LOG,2018-01-31T00:35:42.837Z,GRAVITY,wgv,wgv,wgv,bob_3493,51,seq,,,,OB started at 2018-01-31T00:35:42,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-30.csv
283,LOG,2018-01-30T02:41:55.727Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB started at 2018-01-30T02:41:55,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
284,LOG,2018-01-29T03:57:23.647Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB started at 2018-01-29T03:57:23,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
285,LOG,2018-01-29T03:57:23.647Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,(OBS.NAME: CAL_HD44842_GRAVITY_A0B2C1D0_MEDIUM-COMBINED_noFT // OBS.ID: 1797290),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
286,LOG,2018-02-05T19:48:23.957Z,GRAVITY,wgv,wgv,wgv,bob_22151,242,seq,,,,OB aborted after 5087 seconds at 2018-02-05T19:41:44,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
287,LOG,2018-02-05T15:14:46.036Z,GRAVITY,wgv,wgv,wgv,bob_10418,142,seq,,,,OB finished (TERMINATED) in 221 seconds at 2018-02-05T15:14:46,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
288,LOG,2018-01-28T03:37:29.878Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,(OBS.NAME: CAL_HD45496_GRAVITY_A0B2C1D0_MEDIUM-COMBINED_noFT // OBS.ID: 1797299),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
289,LOG,2018-02-05T15:11:05.172Z,GRAVITY,wgv,wgv,wgv,bob_10418,142,seq,,,,OB started at 2018-02-05T15:11:05,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
290,LOG,2018-01-31T20:21:48.665Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,OB started at 2018-01-31T20:21:48,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
291,LOG,2018-01-31T20:26:00.047Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
292,LOG,2018-01-31T20:33:02.133Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,OB started at 2018-01-31T20:33:02,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
293,LOG,2018-01-31T20:33:02.133Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
294,LOG,2018-01-31T20:35:02.882Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
295,LOG,2018-01-31T20:35:02.893Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,OB aborted after 120 seconds at 2018-01-31T20:35:02,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
296,LOG,2018-01-31T20:40:49.592Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
297,LOG,2018-01-29T06:16:10.809Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB aborted after 1979 seconds at 2018-01-29T06:16:10,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
298,LOG,2018-01-29T06:16:28.832Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,(OBS.NAME: CAL_HD55526 // OBS.ID: 1828976),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
299,LOG,2018-01-31T20:07:17.196Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
300,LOG,2018-01-31T20:14:06.416Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,OB aborted after 409 seconds at 2018-01-31T20:14:06,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
301,LOG,2018-01-31T20:17:34.211Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
302,LOG,2018-01-31T20:15:42.022Z,GRAVITY,wgv,wgv,wgv,bob_7735,168,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
303,LOG,2018-01-27T08:13:01.345Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB finished (TERMINATED) in 1500 seconds at 2018-01-27T08:13:01,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
304,LOG,2018-01-27T05:48:26.132Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,(OBS.NAME: CAL_HD80404 // OBS.ID: 1818551),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
305,LOG,2018-01-29T05:00:56.026Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB started at 2018-01-29T05:00:56,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
306,LOG,2018-01-29T04:26:43.602Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB finished (TERMINATED) in 1760 seconds at 2018-01-29T04:26:43,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
307,LOG,2018-01-29T04:27:05.468Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB started at 2018-01-29T04:27:05,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
308,LOG,2018-01-29T04:27:05.468Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,(OBS.NAME: SCI_L2Pup // OBS.ID: 1828945),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
309,LOG,2018-01-28T03:18:35.371Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB finished (TERMINATED) in 2759 seconds at 2018-01-28T03:18:35,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
310,LOG,2018-01-30T05:22:13.280Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,(OBS.NAME: CAL_HD55526 // OBS.ID: 1828990),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
311,LOG,2018-01-28T01:40:53.111Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
312,LOG,2018-01-28T01:40:53.122Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB aborted after 428 seconds at 2018-01-28T01:40:53,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
313,LOG,2018-01-28T01:40:55.776Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB started at 2018-01-28T01:40:55,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
314,LOG,2018-01-28T01:40:55.776Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,(OBS.NAME: SCI_Rigel // OBS.ID: 1807274),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
315,LOG,2018-01-28T01:47:01.383Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB paused at 2018-01-28T01:47:01,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
316,LOG,2018-01-30T03:39:47.535Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB started at 2018-01-30T03:39:47,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
317,LOG,2018-02-03T07:40:09.931Z,GRAVITY,wgv,wgv,wgv,bob_46646,28,seq,,,,OB aborted after 90 seconds at 2018-02-03T07:40:09,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
318,LOG,2018-02-03T07:40:28.585Z,GRAVITY,wgv,wgv,wgv,bob_46646,28,seq,,,,OB started at 2018-02-03T07:40:28,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
319,LOG,2018-02-03T07:42:53.617Z,GRAVITY,wgv,wgv,wgv,bob_46646,28,seq,,,,OB started at 2018-02-03T07:42:53,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
320,LOG,2018-02-05T20:12:55.483Z,GRAVITY,wgv,wgv,wgv,bob_22151,242,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
321,LOG,2018-02-05T20:14:24.571Z,GRAVITY,wgv,wgv,wgv,bob_22151,242,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
322,LOG,2018-01-28T01:33:11.205Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB finished (TERMINATED) in 1341 seconds at 2018-01-28T01:33:11,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
323,LOG,2018-01-30T03:39:03.214Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB finished (TERMINATED) in 1690 seconds at 2018-01-30T03:39:03,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
324,LOG,2018-01-28T04:19:46.796Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB continued at 2018-01-28T04:19:46,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
325,LOG,2018-02-05T16:09:50.623Z,GRAVITY,wgv,wgv,wgv,bob_17617,85,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
326,LOG,2018-02-05T16:10:41.991Z,GRAVITY,wgv,wgv,wgv,bob_17617,85,seq,,,,OB started at 2018-02-05T16:10:41,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
327,LOG,2018-01-27T08:40:02.478Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB finished (TERMINATED) in 1606 seconds at 2018-01-27T08:40:02,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
328,LOG,2018-01-28T04:01:08.875Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB started at 2018-01-28T04:01:08,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
329,LOG,2018-01-28T04:01:08.875Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,(OBS.NAME: SCI_HRCar_GRAVITY_A0B2C1D0_LOW-COMBINED_noFT // OBS.ID: 1810780),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
330,LOG,2018-01-31T21:44:55.689Z,GRAVITY,wgv,wgv,wgv,bob_2631,170,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
331,LOG,2018-01-31T21:44:55.698Z,GRAVITY,wgv,wgv,wgv,bob_2631,170,seq,,,,OB aborted after 190 seconds at 2018-01-31T21:44:55,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
332,LOG,2018-01-27T08:21:51.434Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB continued at 2018-01-27T08:21:51,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
333,LOG,2018-02-05T08:22:18.003Z,GRAVITY,wgv,wgv,wgv,bob_ins,216,seq,,,,OB started at 2018-02-05T08:22:18,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-04.csv
334,LOG,2018-01-30T05:50:27.009Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB finished (TERMINATED) in 1694 seconds at 2018-01-30T05:50:27,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
335,LOG,2018-01-31T05:52:26.146Z,GRAVITY,wgv,wgv,wgv,bob_3493,51,seq,,,,OB aborted after 25 seconds at 2018-01-31T05:49:24,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-30.csv
336,LOG,2018-01-31T05:53:13.344Z,GRAVITY,wgv,wgv,wgv,bob_3493,51,seq,,,,(OBS.NAME: SCI_L2Pup // OBS.ID: 1829001),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-30.csv
337,LOG,2018-01-29T06:35:06.389Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,ACK ABORT (red),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
338,LOG,2018-01-29T06:35:06.403Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB aborted after 1118 seconds at 2018-01-29T06:35:06,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
339,LOG,2018-02-05T15:37:09.289Z,GRAVITY,wgv,wgv,wgv,bob_17617,85,seq,,,,OB paused at 2018-02-05T15:37:09,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
340,LOG,2018-01-31T17:50:22.901Z,GRAVITY,wgv,wgv,wgv,bob_23760,35,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-31.csv
341,LOG,2018-01-29T05:59:35.341Z,GRAVITY,wgv,wgv,wgv,bob_23983,123,seq,,,,OB continued at 2018-01-29T05:59:35,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-28.csv
342,LOG,2018-01-25T21:36:27.060Z,GRAVITY,wgv,wgv,wgv,bob_34045,124,seq,,,,OB started at 2018-01-25T21:36:27,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-25.csv
343,LOG,2018-02-05T20:23:38.040Z,GRAVITY,wgv,wgv,wgv,bob_12042,91,seq,,,,OB started at 2018-02-05T20:23:38,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
344,LOG,2018-02-05T20:23:38.040Z,GRAVITY,wgv,wgv,wgv,bob_12042,91,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
345,LOG,2018-02-03T07:55:07.123Z,GRAVITY,wgv,wgv,wgv,bob_46646,28,seq,,,,OB finished (TERMINATED) in 734 seconds at 2018-02-03T07:55:07,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
346,LOG,2018-02-05T20:13:44.429Z,GRAVITY,wgv,wgv,wgv,bob_22151,242,seq,,,,OB aborted after 22 seconds at 2018-02-05T20:13:17,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
347,LOG,2018-02-05T15:06:17.708Z,GRAVITY,wgv,wgv,wgv,bob_10418,142,seq,,,,OB started at 2018-02-05T15:06:17,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
348,LOG,2018-02-05T16:22:06.498Z,GRAVITY,wgv,wgv,wgv,bob_17617,85,seq,,,,OB started at 2018-02-05T16:22:06,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
349,LOG,2018-02-03T09:34:46.645Z,GRAVITY,wgv,wgv,wgv,bob_ins,77,seq,,,,OB started at 2018-02-03T09:34:46,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
350,LOG,2018-02-03T09:34:46.645Z,GRAVITY,wgv,wgv,wgv,bob_ins,77,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
351,LOG,2018-02-03T09:35:33.759Z,GRAVITY,wgv,wgv,wgv,bob_ins,77,seq,,,,OB aborted after 0 seconds at 2018-02-03T09:35:29,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
352,LOG,2018-02-03T09:37:26.169Z,GRAVITY,wgv,wgv,wgv,bob_ins,77,seq,,,,OB started at 2018-02-03T09:37:26,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
353,LOG,2018-02-03T09:37:26.170Z,GRAVITY,wgv,wgv,wgv,bob_ins,77,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-02.csv
354,LOG,2018-01-24T07:48:21.505Z,GRAVITY,wgv,wgv,wgv,bob_ins,84,seq,,,,OB started at 2018-01-24T07:48:21,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-23.csv
355,LOG,2018-01-24T07:48:21.505Z,GRAVITY,wgv,wgv,wgv,bob_ins,84,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-23.csv
356,LOG,2018-01-24T08:23:22.078Z,GRAVITY,wgv,wgv,wgv,bob_ins,84,seq,,,,OB started at 2018-01-24T08:23:22,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-23.csv
357,LOG,2018-01-24T08:23:55.525Z,GRAVITY,wgv,wgv,wgv,bob_ins,84,seq,,,,OB started at 2018-01-24T08:23:55,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-23.csv
358,LOG,2018-01-24T08:23:55.525Z,GRAVITY,wgv,wgv,wgv,bob_ins,84,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-23.csv
359,LOG,2018-02-05T18:16:57.844Z,GRAVITY,wgv,wgv,wgv,bob_22151,242,seq,,,,OB started at 2018-02-05T18:16:57,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
360,LOG,2018-02-06T00:44:49.939Z,GRAVITY,wgv,wgv,wgv,bob_12042,91,seq,,,,(OBS.NAME: CAL_HD38117 // OBS.ID: 1400141),0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
361,LOG,2018-02-06T00:47:44.239Z,GRAVITY,wgv,wgv,wgv,bob_12042,91,seq,,,,OB aborted after 145 seconds at 2018-02-06T00:47:14,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
362,LOG,2018-01-24T11:56:57.763Z,GRAVITY,wgv,wgv,wgv,bob_40579,204,seq,,,,OB started at 2018-01-24T11:56:57,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-23.csv
363,LOG,2018-01-29T23:53:42.443Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB paused at 2018-01-29T23:53:42,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
364,LOG,2018-01-26T20:44:12.930Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB paused at 2018-01-26T20:44:12,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
365,LOG,2018-01-30T01:05:58.029Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB continued at 2018-01-30T01:05:58,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
366,LOG,2018-01-30T01:09:56.815Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB paused at 2018-01-30T01:09:56,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
367,LOG,2018-01-30T01:12:30.272Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB continued at 2018-01-30T01:12:30,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
368,LOG,2018-01-30T02:02:26.823Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB started at 2018-01-30T02:02:26,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
369,LOG,2018-01-30T02:03:15.151Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB started at 2018-01-30T02:03:15,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
370,LOG,2018-01-30T02:03:15.151Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,(OBS.NAME: CAL_HD37160_GRAVITY_A0B2C1D0_HIGH-COMBINED_FT_3 // OBS.ID: 1787461),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
371,LOG,2018-01-29T23:43:35.234Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB started at 2018-01-29T23:43:35,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
372,LOG,2018-01-29T23:43:35.234Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
373,LOG,2018-01-29T23:43:41.487Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB continued at 2018-01-29T23:43:41,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
374,LOG,2018-02-06T01:10:40.837Z,GRAVITY,wgv,wgv,wgv,bob_12042,91,seq,,,,OB started at 2018-02-06T01:10:40,0,0,,,/datalake/processeddata/csv-vltlogs/2018/02/log_wgv.2018-02-05.csv
375,LOG,2018-01-26T12:49:23.634Z,GRAVITY,wgv,wgv,wgv,bob_ins,138,seq,,,,OB finished (TERMINATED) in 13999 seconds at 2018-01-26T12:49:23,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
376,LOG,2018-01-30T15:21:26.857Z,GRAVITY,wgv,wgv,wgv,bob_3493,51,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-30.csv
377,LOG,2018-01-26T21:34:27.040Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB continued at 2018-01-26T21:34:27,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
378,LOG,2018-01-30T00:08:43.973Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB continued at 2018-01-30T00:08:43,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
379,LOG,2018-01-26T20:16:20.218Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB paused at 2018-01-26T20:16:20,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
380,LOG,2018-01-26T21:59:13.375Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB paused at 2018-01-26T21:59:13,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
381,LOG,2018-01-30T01:28:19.165Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB paused at 2018-01-30T01:28:19,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
382,LOG,2018-01-30T01:29:29.050Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB paused at 2018-01-30T01:29:29,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
383,LOG,2018-01-26T21:47:15.161Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB paused at 2018-01-26T21:47:15,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
384,LOG,2018-01-26T21:49:11.538Z,GRAVITY,wgv,wgv,wgv,bob_901,189,seq,,,,OB continued at 2018-01-26T21:49:11,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-26.csv
385,LOG,2018-01-28T01:33:45.854Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,OB started at 2018-01-28T01:33:45,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
386,LOG,2018-01-28T01:33:45.854Z,GRAVITY,wgv,wgv,wgv,bob_44345,166,seq,,,,(OBS.NAME: SCI_Rigel // OBS.ID: 1807274),0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-27.csv
387,LOG,2018-01-30T03:10:43.587Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB finished (TERMINATED) in 1728 seconds at 2018-01-30T03:10:43,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
388,LOG,2018-01-30T03:10:53.572Z,GRAVITY,wgv,wgv,wgv,bob_13298,252,seq,,,,OB started at 2018-01-30T03:10:53,0,0,,,/datalake/processeddata/csv-vltlogs/2018/01/log_wgv.2018-01-29.csv
