,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity
0,2020-02-01T07:51:53.982,LOG,GRAVITY,wgv,wgv,wgv,bob_22481,228,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1720"" OBS.GRP ""0"" OBS.ID ""2536646"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME ""SCI_HD_95767_GRAVITY_medium_HIGH-COMBINED""",0,0,,
1,2020-02-01T07:51:53.338,LOG,GRAVITY,wgv,wgv,wgv,bob_22481,228,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1720"" OBS.GRP ""0"" OBS.ID ""2536646"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME ""SCI_HD_95767_GRAVITY_medium_HIGH-COMBINED""",0,0,,
2,2020-02-01T01:50:04.151,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,OB started at 2020-02-01T01:50:04,0,0,,
3,2020-02-01T01:50:04.151,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,(OBS.NAME: SCI_Betelgeuse_GRAVITY_Medium_HIGH-SPLIT_FT // OBS.ID: 2700570),0,0,,
4,2020-02-01T02:10:41.242,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1500"" OBS.GRP ""0"" OBS.ID ""2700570"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME",0,0,,
5,2020-02-01T02:16:52.128,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1500"" OBS.GRP ""0"" OBS.ID ""2700570"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME",0,0,,
6,2020-02-01T02:16:51.831,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1500"" OBS.GRP ""0"" OBS.ID ""2700570"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME",0,0,,
7,2020-02-01T02:29:19.204,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,(OBS.NAME: CAL_HD39400_GRAVITY_Medium_HIGH-SPLIT_FT // OBS.ID: 2700573),0,0,,
8,2020-02-01T02:41:07.884,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1440"" OBS.GRP ""0"" OBS.ID ""2700573"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME ""CAL_HD39400_GRAVITY_Medium_HIGH-SPLIT_FT""",0,0,,
9,2020-02-01T02:41:08.754,LOG,GRAVITY,wgv,wgv,wgv,bob_38430,87,seq,,,,"... OBS.DID ""ESO-VLT-DIC.OBS-2.0"" OBS.EXECTIME ""1440"" OBS.GRP ""0"" OBS.ID ""2700573"" OBS.MOON.DIST ""30"" OBS.MOON.FLI ""1.0"" OBS.NAME ""CAL_HD39400_GRAVITY_Medium_HIGH-SPLIT_FT""",0,0,,
