,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity
0,2020-01-16T16:11:01.844,LOG,SPHERE,wsre,wsre,wsre,bob_ins,184,seq,,,,OB started at 2020-01-16T16:11:01,0,0,,
1,2020-01-13T08:36:09.558,LOG,SPHERE,wsre,wsre,wsre,bob_ins,14,seq,,,,OB continued at 2020-01-13T08:36:09,0,0,,
2,2020-01-16T21:00:15.313,LOG,SPHERE,wsre,wsre,wsre,bob_ins,122,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
3,2020-01-16T14:54:48.882,LOG,SPHERE,wsre,wsre,wsre,bob_ins,184,seq,,,,OB started at 2020-01-16T14:54:48,0,0,,
4,2020-01-16T14:54:48.882,LOG,SPHERE,wsre,wsre,wsre,bob_ins,184,seq,,,,(OBS.NAME: Maintenance // OBS.ID: -1),0,0,,
5,2020-01-16T15:52:29.254,LOG,SPHERE,wsre,wsre,wsre,bob_ins,184,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200313600),0,0,,
6,2020-01-16T19:19:40.121,LOG,SPHERE,wsre,wsre,wsre,bob_ins,184,seq,,,,OB continued at 2020-01-16T19:19:40,0,0,,
7,2020-01-16T15:41:47.905,LOG,SPHERE,wsre,wsre,wsre,bob_ins,184,seq,,,,OB started at 2020-01-16T15:41:47,0,0,,
8,2020-01-16T21:16:07.754,LOG,SPHERE,wsre,wsre,wsre,bob_ins,122,seq,,,,OB finished (TERMINATED) in 952 seconds at 2020-01-16T21:16:07,0,0,,
9,2020-01-12T12:46:52.154,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
10,2020-01-12T00:46:33.027,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,OB aborted after 2330 seconds at 2020-01-12T00:46:32,0,0,,
11,2020-01-12T01:52:50.437,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,OB continued at 2020-01-12T01:52:50,0,0,,
12,2020-01-12T01:58:51.052,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,OB continued at 2020-01-12T01:58:51,0,0,,
13,2020-01-17T04:51:21.611,LOG,SPHERE,wsre,wsre,wsre,bob_ins,122,seq,,,,OB aborted after 3850 seconds at 2020-01-17T04:51:21,0,0,,
14,2020-01-12T17:10:03.714,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
15,2020-01-12T17:08:40.907,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,OB started at 2020-01-12T17:08:40,0,0,,
16,2020-01-12T17:27:03.023,LOG,SPHERE,wsre,wsre,wsre,bob_ins,216,seq,,,,OB aborted after 77 seconds at 2020-01-12T17:27:01,0,0,,
17,2020-01-17T03:58:02.755,LOG,SPHERE,wsre,wsre,wsre,bob_ins,122,seq,,,,OB paused at 2020-01-17T03:58:02,0,0,,
18,2020-01-17T04:00:22.253,LOG,SPHERE,wsre,wsre,wsre,bob_ins,122,seq,,,,OB continued at 2020-01-17T04:00:22,0,0,,
19,2020-01-18T04:09:01.849,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB finished (TERMINATED) in 3575 seconds at 2020-01-18T04:09:01,0,0,,
20,2020-01-18T04:37:54.172,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB paused at 2020-01-18T04:37:54,0,0,,
21,2020-01-18T05:57:44.230,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,(OBS.NAME: 2massj06-IRDIS-DPI-H-pupil-nocoro // OBS.ID: 2510138),0,0,,
22,2020-01-18T05:41:38.223,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB started at 2020-01-18T05:41:38,0,0,,
23,2020-01-18T06:01:42.427,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB aborted after 238 seconds at 2020-01-18T06:01:42,0,0,,
24,2020-01-18T06:18:30.623,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB aborted after 789 seconds at 2020-01-18T06:18:30,0,0,,
25,2020-01-18T06:18:18.473,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB paused at 2020-01-18T06:18:18,0,0,,
26,2020-01-18T05:48:05.985,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB started at 2020-01-18T05:48:05,0,0,,
27,2020-01-18T00:33:37.692,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB paused at 2020-01-18T00:33:37,0,0,,
28,2020-01-18T00:34:10.831,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB continued at 2020-01-18T00:34:10,0,0,,
29,2020-01-18T00:14:09.086,LOG,SPHERE,wsre,wsre,wsre,bob_ins,27,seq,,,,OB started at 2020-01-18T00:14:09,0,0,,
