,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity
0,2019-08-10T20:24:36.406,LOG,GRAVITY,wgv,wgv,wgv,bob_18484,240,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
1,2019-08-12T03:19:09.313,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB paused at 2019-08-12T03:19:09,0,0,,
2,2019-08-12T02:59:35.534,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,(OBS.NAME: M05_HD187977_MED_SPLIT // OBS.ID: 200453611),0,0,,
3,2019-08-12T03:03:33.352,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,(OBS.NAME: M05_HD187977_MED_SPLIT // OBS.ID: 200453611),0,0,,
4,2019-08-12T03:05:07.760,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB aborted after 84 seconds at 2019-08-12T03:04:57,0,0,,
5,2019-08-12T03:28:48.380,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB started at 2019-08-12T03:28:48,0,0,,
6,2019-08-12T03:31:09.046,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB finished (TERMINATED) in 141 seconds at 2019-08-12T03:31:09,0,0,,
7,2019-08-12T03:03:23.884,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB aborted after 228 seconds at 2019-08-12T03:03:23,0,0,,
8,2019-08-12T03:22:57.825,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB finished (TERMINATED) in 1048 seconds at 2019-08-12T03:22:57,0,0,,
9,2019-08-12T04:18:19.273,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB paused at 2019-08-12T04:18:19,0,0,,
10,2019-08-12T04:05:33.975,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB aborted after 1232 seconds at 2019-08-12T04:05:33,0,0,,
11,2019-08-12T03:41:46.685,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB paused at 2019-08-12T03:41:46,0,0,,
12,2019-08-12T04:08:01.406,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,OB started at 2019-08-12T04:08:01,0,0,,
13,2019-08-12T04:08:01.406,LOG,GRAVITY,wgv,wgv,wgv,bob_8145,57,seq,,,,(OBS.NAME: SCI_2MASS_J20174968_4011051_offaxis // OBS.ID: 2206436),0,0,,
14,2019-08-10T06:15:55.388,LOG,GRAVITY,wgv,wgv,wgv,bob_18878,218,seq,,,,OB started at 2019-08-10T06:15:55,0,0,,
15,2019-08-10T09:17:32.765,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,37,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
16,2019-08-10T09:19:41.191,LOG,GRAVITY,wgv,wgv,wgv,bob_ins,37,seq,,,,(OBS.NAME: Calibration // OBS.ID: 200385148),0,0,,
17,2019-08-10T19:12:13.551,LOG,GRAVITY,wgv,wgv,wgv,bob_18484,240,seq,,,,OB started at 2019-08-10T19:12:13,0,0,,
18,2019-08-10T19:12:13.551,LOG,GRAVITY,wgv,wgv,wgv,bob_18484,240,seq,,,,(OBS.NAME: Calibration // OBS.ID: -1),0,0,,
19,2019-08-10T20:24:36.406,LOG,GRAVITY,wgv,wgv,wgv,bob_18484,240,seq,,,,OB started at 2019-08-10T20:24:36,0,0,,
20,2019-08-10T07:45:29.810,LOG,GRAVITY,wgv,wgv,wgv,bob_18878,218,seq,,,,OB started at 2019-08-10T07:45:29,0,0,,
21,2019-08-10T08:26:45.215,LOG,GRAVITY,wgv,wgv,wgv,bob_18878,218,seq,,,,(OBS.NAME: SCI_RAqr // OBS.ID: 2357918),0,0,,
