,@timestamp,logtype,system,loghost,hostname,envname,procname,procid,module,keywname,keywvalue,keywmask,logtext,errstack,errstackidx,errlocation,errseverity
0,2019-08-09T20:56:53.849,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,ACK ABORT (red),0,0,,
1,2019-08-09T21:30:56.682,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB finished (TERMINATED) in 321 seconds at 2019-08-09T21:30:56,0,0,,
2,2019-08-09T20:54:58.635,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB paused at 2019-08-09T20:54:58,0,0,,
3,2019-08-09T21:39:03.181,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB started at 2019-08-09T21:39:03,0,0,,
4,2019-08-09T21:39:03.182,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
5,2019-08-09T21:53:09.215,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB started at 2019-08-09T21:53:09,0,0,,
6,2019-08-09T21:04:21.886,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB finished (TERMINATED) in 46 seconds at 2019-08-09T21:04:21,0,0,,
7,2019-08-09T21:03:35.024,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
8,2019-08-09T21:32:18.177,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
9,2019-08-09T20:54:13.246,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB started at 2019-08-09T20:54:13,0,0,,
10,2019-08-09T20:54:13.246,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
11,2019-08-09T21:10:58.586,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB started at 2019-08-09T21:10:58,0,0,,
12,2019-08-09T21:16:19.771,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB finished (TERMINATED) in 37 seconds at 2019-08-09T21:16:19,0,0,,
13,2019-08-09T21:52:32.247,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB finished (TERMINATED) in 809 seconds at 2019-08-09T21:52:32,0,0,,
14,2019-08-09T20:07:47.446,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB started at 2019-08-09T20:07:47,0,0,,
15,2019-08-09T13:41:03.867,LOG,SPHERE,wsre,wsre,wsre,bob_ins,190,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
16,2019-08-09T20:32:18.012,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,OB aborted after 6 seconds at 2019-08-09T20:32:06,0,0,,
17,2019-08-09T20:36:57.746,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
18,2019-08-09T20:24:14.715,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
19,2019-08-10T20:24:31.664,LOG,SPHERE,wsre,wsre,wsre,bob_ins,166,seq,,,,OB finished (TERMINATED) in 928 seconds at 2019-08-10T20:24:31,0,0,,
20,2019-08-10T14:06:10.217,LOG,SPHERE,wsre,wsre,wsre,bob_ins,90,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
21,2019-08-11T12:58:57.565,LOG,SPHERE,wsre,wsre,wsre,bob_ins,166,seq,,,,(OBS.NAME: Maintenance // OBS.ID: 200313600),0,0,,
22,2019-08-12T07:51:53.344,LOG,SPHERE,wsre,wsre,wsre,bob_ins,129,seq,,,,OB aborted after 569 seconds at 2019-08-12T07:51:53,0,0,,
23,2019-08-12T07:37:13.848,LOG,SPHERE,wsre,wsre,wsre,bob_ins,129,seq,,,,OB started at 2019-08-12T07:37:13,0,0,,
24,2019-08-12T07:37:13.848,LOG,SPHERE,wsre,wsre,wsre,bob_ins,129,seq,,,,(OBS.NAME: 1st-acq-star1 // OBS.ID: 2562700),0,0,,
